,,,,
,,,,
,,,,
Local,DIRECCION,Latitud,Longitud,NÚMERO
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay","-34,8547544","-56,2241726",2218
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay","-34,8547544","-56,2241726",2219
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay",#ERROR!,,2220
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay",#ERROR!,,2221
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay",#ERROR!,,2222
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay","-34,8547544","-56,2241726",2223
COLEGIO SAN JOSÉ DE LA PROVIDENCIA  SECUNDARIA,"JULIÁN LAGUNA 4327 ESQ. AV. DR. CARLOS MARÍA RAMÍREZ, Montevideo, Uruguay",#ERROR!,,2224
ESCUELA Nº 58  Nº 112,"LAURELES  772 ESQ. PEDRO GIRALT, Montevideo, Uruguay",#ERROR!,,2225
ESCUELA Nº 58  Nº 112,"LAURELES  772 ESQ. PEDRO GIRALT, Montevideo, Uruguay","-34,8629727","-56,2371324",2226
ESCUELA Nº 58  Nº 112,"LAURELES  772 ESQ. PEDRO GIRALT, Montevideo, Uruguay",#ERROR!,,2227
ESCUELA Nº 58  Nº 112,"LAURELES  772 ESQ. PEDRO GIRALT, Montevideo, Uruguay",#ERROR!,,2228
COLEGIO VAN GOGH,"AV. DR. CARLOS MARÍA RAMÍREZ  140 ESQ. CARLOS DE LA VEGA, Montevideo, Uruguay",#ERROR!,,2229
COLEGIO VAN GOGH,"AV. DR. CARLOS MARÍA RAMÍREZ  140 ESQ. CARLOS DE LA VEGA, Montevideo, Uruguay","-34,8491925","-56,2375926",2230
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay",#ERROR!,,2231
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay","-34,9055016","-56,1851147",2232
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay","-34,9055016","-56,1851147",2233
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay",#ERROR!,,2234
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay",#ERROR!,,2235
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay",#ERROR!,,2236
COLEGIO SAN FRANCISCO DE ASÍS,"VITORIA 67 ESQ. JOSÉ LLUPES, Montevideo, Uruguay","-34,9055016","-56,1851147",2237
CLUB DE BOCHAS RECREATIVO LAURELES,"AV. DR. CARLOS MARÍA RAMÍREZ 1118 ESQ. CONCORDIA, Montevideo, Uruguay","-34,8688891","-56,2398139",2238
CLUB DE BOCHAS RECREATIVO LAURELES,"AV. DR. CARLOS MARÍA RAMÍREZ 1118 ESQ. CONCORDIA, Montevideo, Uruguay","-34,8688891","-56,2398139",2239
COLEGIO ADVENTISTA DEL PRADO,"SANTA LUCÍA 4420 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2240
COLEGIO ADVENTISTA DEL PRADO,"SANTA LUCÍA 4420 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay","-34,8518555","-56,2251813",2241
COLEGIO ADVENTISTA DEL PRADO,"SANTA LUCÍA 4420 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay","-34,8518555","-56,2251813",2242
COLEGIO ADVENTISTA DEL PRADO,"SANTA LUCÍA 4420 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2243
COLEGIO ADVENTISTA DEL PRADO,"SANTA LUCÍA 4420 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2244
LICEO Nº 51,"GRAL. HORNOS  5412 ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2245
LICEO Nº 51,"GRAL. HORNOS  5412 ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2246
LICEO Nº 51,"GRAL. HORNOS  5412 ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2247
LICEO Nº 51,"GRAL. HORNOS  5412 ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2248
LICEO Nº 51,"GRAL. HORNOS  5412 ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2249
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2250
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2251
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2252
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay","-34,8517722","-56,2255924",2253
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay","-34,8517722","-56,2255924",2254
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay","-34,8517722","-56,2255924",2255
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay","-34,8517722","-56,2255924",2256
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2257
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2258
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2259
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2260
ESCUELA Nº 96  Nº 115 ,"SANTA LUCÍA 4436 ESQ. AV. GRAL. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2261
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay",#ERROR!,,2262
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay","-34,8583997","-56,212161",2263
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay","-34,8583997","-56,212161",2264
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay",#ERROR!,,2265
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay",#ERROR!,,2266
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay",#ERROR!,,2267
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay","-34,8583997","-56,212161",2268
ESCUELA Nº 79 ,"CNO. CASTRO 110 ESQ. AV. CARLOS BRUSSA, Montevideo, Uruguay",#ERROR!,,2269
PLAZA DE DEPORTES Nº 7,"CNO. CASTRO S/N ESQ. AV. AGRACIADA, Montevideo, Uruguay",#ERROR!,,2270
PLAZA DE DEPORTES Nº 7,"CNO. CASTRO S/N ESQ. AV. AGRACIADA, Montevideo, Uruguay","-34,8609867","-56,2138417",2271
PLAZA DE DEPORTES Nº 7,"CNO. CASTRO S/N ESQ. AV. AGRACIADA, Montevideo, Uruguay",#ERROR!,,2272
PLAZA DE DEPORTES Nº 7,"CNO. CASTRO S/N ESQ. AV. AGRACIADA, Montevideo, Uruguay",#ERROR!,,2273
PLAZA DE DEPORTES Nº 7,"CNO. CASTRO S/N ESQ. AV. AGRACIADA, Montevideo, Uruguay",#ERROR!,,2274
C.C.Z. Nº 14,"CNO. CASTRO 104 ESQ. SANTA LUCÍA, Montevideo, Uruguay","-34,858721","-56,212239",2275
C.C.Z. Nº 14,"CNO. CASTRO 104 ESQ. SANTA LUCÍA, Montevideo, Uruguay",#ERROR!,,2276
C.C.Z. Nº 14,"CNO. CASTRO 104 ESQ. SANTA LUCÍA, Montevideo, Uruguay",#ERROR!,,2277
COLEGIO BETEL,"CNO. CASTRO 307 ESQ. CNO. MOLINOS DE RAFFO, Montevideo, Uruguay","-34,8546911","-56,2106894",2278
COLEGIO BETEL,"CNO. CASTRO 307 ESQ. CNO. MOLINOS DE RAFFO, Montevideo, Uruguay",#ERROR!,,2279
COLEGIO BETEL,"CNO. CASTRO 307 ESQ. CNO. MOLINOS DE RAFFO, Montevideo, Uruguay","-34,8546911","-56,2106894",2280
"U.T.U. ANEXO ""LA CASONA""","GRAL. HORNOS S/N ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2281
"U.T.U. ANEXO ""LA CASONA""","GRAL. HORNOS S/N ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay","-34,839305","-56,2371904",2282
"U.T.U. ANEXO ""LA CASONA""","GRAL. HORNOS S/N ESQ. CARLOS ÁNGEL GARRÉ, Montevideo, Uruguay",#ERROR!,,2283
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay",#ERROR!,,2284
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay",#ERROR!,,2285
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay",#ERROR!,,2286
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay","-34,842567","-56,2562334",2287
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay","-34,842567","-56,2562334",2288
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay","-34,842567","-56,2562334",2289
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay",#ERROR!,,2290
ESCUELA Nº 264,"AV. LUIS BATLLE BERRES 5838 ESQ. CNO. DE LAS TROPAS, Montevideo, Uruguay",#ERROR!,,2291
ESCUELA Nº 355,"CNO. DE LAS TROPAS 2430 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2292
ESCUELA Nº 355,"CNO. DE LAS TROPAS 2430 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2293
ESCUELA Nº 355,"CNO. DE LAS TROPAS 2430 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2294
ESCUELA Nº 355,"CNO. DE LAS TROPAS 2430 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2295
ESCUELA Nº 355,"CNO. DE LAS TROPAS 2430 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2296
ESCUELA Nº 355,"CNO. DE LAS TROPAS 2430 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2297
ESCUELA Nº 384,"PSJE A (PARALELO CNO. DE LAS TROPAS)  S/N  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2298
ESCUELA Nº 384,"PSJE A (PARALELO CNO. DE LAS TROPAS)  S/N  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2299
ESCUELA Nº 384,"PSJE A (PARALELO CNO. DE LAS TROPAS)  S/N  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2300
ESCUELA Nº 384,"PSJE A (PARALELO CNO. DE LAS TROPAS)  S/N  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2301
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2302
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2303
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2304
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2305
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2306
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2307
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2308
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2309
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2310
LICEO Nº 46,"CNO. DE LAS TROPAS  2428  ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2311
ESCUELA TÉCNICA PASO DE LA ARENA,"CNO. DE LAS TROPAS  2428 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2312
ESCUELA TÉCNICA PASO DE LA ARENA,"CNO. DE LAS TROPAS  2428 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8270013","-56,2912652",2313
ESCUELA TÉCNICA PASO DE LA ARENA,"CNO. DE LAS TROPAS  2428 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2314
ESCUELA TÉCNICA PASO DE LA ARENA,"CNO. DE LAS TROPAS  2428 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2315
ESCUELA TÉCNICA PASO DE LA ARENA,"CNO. DE LAS TROPAS  2428 ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2316
ESCUELA Nº 159,"CNO. SANGUINETTI S/N  ESQ. CNO. O'HIGGINS, Montevideo, Uruguay","-34,8298512","-56,3556302",2317
ESCUELA Nº 159,"CNO. SANGUINETTI S/N  ESQ. CNO. O'HIGGINS, Montevideo, Uruguay","-34,8298512","-56,3556302",2318
ESCUELA Nº 159,"CNO. SANGUINETTI S/N  ESQ. CNO. O'HIGGINS, Montevideo, Uruguay",#ERROR!,,2319
ESCUELA Nº 159,"CNO. SANGUINETTI S/N  ESQ. CNO. O'HIGGINS, Montevideo, Uruguay",#ERROR!,,2320
ESCUELA Nº 159,"CNO. SANGUINETTI S/N  ESQ. CNO. O'HIGGINS, Montevideo, Uruguay",#ERROR!,,2321
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2322
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2323
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay","-34,8371511","-56,2788601",2324
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2325
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2326
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay","-34,8371511","-56,2788601",2327
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2328
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2329
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay","-34,8371511","-56,2788601",2330
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2331
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2332
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2333
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2334
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2335
LICEO Nº 24,"PBRO. JOSÉ NICOLÁS BARRALES  2500  ESQ. PBRO. JUAN JOSÉ ORTIZ, Montevideo, Uruguay",#ERROR!,,2336
C.E.A. Nº 146,"CNO. EDUARDO CAYOTA S/N ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2337
C.E.A. Nº 146,"CNO. EDUARDO CAYOTA S/N ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2338
C.E.A. Nº 146,"CNO. EDUARDO CAYOTA S/N ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2339
C.E.A. Nº 146,"CNO. EDUARDO CAYOTA S/N ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay",#ERROR!,,2340
C.E.A. Nº 146,"CNO. EDUARDO CAYOTA S/N ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8236597","-56,298744",2341
C.E.A. Nº 146,"CNO. EDUARDO CAYOTA S/N ESQ. AV. LUIS BATLLE BERRES, Montevideo, Uruguay","-34,8236597","-56,298744",2342
ESCUELA Nº 146 ,"AV. LUIS BATLLE BERRES 8042 ESQ. CNO. EDUARDO CAYOTA, Montevideo, Uruguay",#ERROR!,,2343
ESCUELA Nº 146 ,"AV. LUIS BATLLE BERRES 8042 ESQ. CNO. EDUARDO CAYOTA, Montevideo, Uruguay",#ERROR!,,2344
ESCUELA Nº 146 ,"AV. LUIS BATLLE BERRES 8042 ESQ. CNO. EDUARDO CAYOTA, Montevideo, Uruguay",#ERROR!,,2345
ESCUELA Nº 146 ,"AV. LUIS BATLLE BERRES 8042 ESQ. CNO. EDUARDO CAYOTA, Montevideo, Uruguay",#ERROR!,,2346
ESCUELA Nº 146 ,"AV. LUIS BATLLE BERRES 8042 ESQ. CNO. EDUARDO CAYOTA, Montevideo, Uruguay",#ERROR!,,2347
CENTRO RECREATIVO LA LIRA URUGUAYA,"AV. LUIS BATLLE BERRES 147 ESQ. LA GUARDIA, Montevideo, Uruguay","-34,7884782","-56,3534987",2348
CENTRO RECREATIVO LA LIRA URUGUAYA,"AV. LUIS BATLLE BERRES 147 ESQ. LA GUARDIA, Montevideo, Uruguay",#ERROR!,,2349
CENTRO CULTURAL CASA PUEBLO,"TAMANDUA 433 ESQ. GUAZUNAMBI, Montevideo, Uruguay",#ERROR!,,2350
CENTRO CULTURAL CASA PUEBLO,"TAMANDUA 433 ESQ. GUAZUNAMBI, Montevideo, Uruguay",#ERROR!,,2351
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay",#ERROR!,,2352
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay",#ERROR!,,2353
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay","-34,828865","-56,2451678",2354
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay",#ERROR!,,2355
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay",#ERROR!,,2356
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay",#ERROR!,,2357
COLEGIO MADRE PAULINA,"CARMELO DE ARZADÚM 6023 ESQ. OFICIAL 3, Montevideo, Uruguay",#ERROR!,,2358
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2359
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2360
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2361
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2362
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2363
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2364
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2365
IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAS,"CNO. ARIEL 5119 ESQ. AV. EUGENIO GARZÓN, Montevideo, Uruguay",#ERROR!,,2366
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2367
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2368
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2369
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay","-34,8305776","-56,2433876",2370
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay","-34,8305776","-56,2433876",2371
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2372
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2373
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2374
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2375
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2376
ESCUELA Nº 236,"ALBERTO GÓMEZ RUANO S/N ESQ. AV. ISLAS CANARIAS, Montevideo, Uruguay",#ERROR!,,2377
ESCUELA Nº 376,"CONFEDERADA   1375 ESQ. CNO. ARIEL, Montevideo, Uruguay","-34,8318057","-56,2195839",2378
ESCUELA Nº 376,"CONFEDERADA   1375 ESQ. CNO. ARIEL, Montevideo, Uruguay","-34,8318057","-56,2195839",2379
ESCUELA Nº 376,"CONFEDERADA   1375 ESQ. CNO. ARIEL, Montevideo, Uruguay",#ERROR!,,2380
ESCUELA Nº 376,"CONFEDERADA   1375 ESQ. CNO. ARIEL, Montevideo, Uruguay","-34,8318057","-56,2195839",2381
ESCUELA Nº 376,"CONFEDERADA   1375 ESQ. CNO. ARIEL, Montevideo, Uruguay","-34,8318057","-56,2195839",2382
ESCUELA Nº 128,"ANTONIO MARÍA MÁRQUEZ 5426 ESQ. SAN FRANCISCO, Montevideo, Uruguay",#ERROR!,,2383
ESCUELA Nº 128,"ANTONIO MARÍA MÁRQUEZ 5426 ESQ. SAN FRANCISCO, Montevideo, Uruguay","-34,8191708","-56,2254766",2384
ESCUELA Nº 128,"ANTONIO MARÍA MÁRQUEZ 5426 ESQ. SAN FRANCISCO, Montevideo, Uruguay",#ERROR!,,2385
ESCUELA Nº 128,"ANTONIO MARÍA MÁRQUEZ 5426 ESQ. SAN FRANCISCO, Montevideo, Uruguay",#ERROR!,,2386
ESCUELA Nº 128,"ANTONIO MARÍA MÁRQUEZ 5426 ESQ. SAN FRANCISCO, Montevideo, Uruguay",#ERROR!,,2387
ESCUELA Nº 128,"ANTONIO MARÍA MÁRQUEZ 5426 ESQ. SAN FRANCISCO, Montevideo, Uruguay",#ERROR!,,2388
